problem,solution
uf20-0274.cnf,sat
uf20-0275.cnf,sat
uf20-0276.cnf,sat
uf20-0277.cnf,sat
uf20-0278.cnf,sat
uf20-0279.cnf,sat
uf20-027.cnf,sat
uf20-0280.cnf,sat
uf20-0281.cnf,sat
uf20-0282.cnf,sat
uf20-0283.cnf,sat
uf20-0284.cnf,sat
uf20-0285.cnf,sat
uf20-0286.cnf,sat
uf20-0287.cnf,sat
uf20-0288.cnf,sat
uf20-0289.cnf,sat
uf20-028.cnf,sat
uf20-0290.cnf,sat
uf20-0291.cnf,sat
uf20-0292.cnf,sat
uf20-0293.cnf,sat
uf20-0294.cnf,sat
uf20-0295.cnf,sat
uf20-0296.cnf,sat
uf20-0297.cnf,sat
uf20-0298.cnf,sat
uf20-0299.cnf,sat
uf20-029.cnf,sat
uf20-02.cnf,sat
uf20-0300.cnf,sat
uf20-0301.cnf,sat
uf20-0302.cnf,sat
uf20-0303.cnf,sat
uf20-0304.cnf,sat
uf20-0305.cnf,sat
uf20-0306.cnf,sat
uf20-0307.cnf,sat
uf20-0308.cnf,sat
uf20-0309.cnf,sat
uf20-030.cnf,sat
uf20-0310.cnf,sat
uf20-0311.cnf,sat
uf20-0312.cnf,sat
uf20-0313.cnf,sat
uf20-0314.cnf,sat
uf20-0315.cnf,sat
uf20-0316.cnf,sat
uf20-0317.cnf,sat
uf20-0318.cnf,sat
uf20-0319.cnf,sat
uf20-031.cnf,sat
uf20-0320.cnf,sat
uf20-0321.cnf,sat
uf20-0322.cnf,sat
uf20-0323.cnf,sat
uf20-0324.cnf,sat
uf20-0325.cnf,sat
uf20-0326.cnf,sat
uf20-0327.cnf,sat
uf20-0328.cnf,sat
uf20-0329.cnf,sat
uf20-032.cnf,sat
uf20-0330.cnf,sat
uf20-0331.cnf,sat
uf20-0332.cnf,sat
uf20-0333.cnf,sat
uf20-0334.cnf,sat
uf20-0335.cnf,sat
uf20-0336.cnf,sat
uf20-0337.cnf,sat
uf20-0338.cnf,sat
uf20-0339.cnf,sat
uf20-033.cnf,sat
uf20-0340.cnf,sat
uf20-0341.cnf,sat
uf20-0342.cnf,sat
uf20-0343.cnf,sat
uf20-0344.cnf,sat
uf20-0345.cnf,sat
uf20-0346.cnf,sat
uf20-0347.cnf,sat
uf20-0348.cnf,sat
uf20-0349.cnf,sat
uf20-034.cnf,sat
uf20-0350.cnf,sat
uf20-0351.cnf,sat
uf20-0352.cnf,sat
uf20-0353.cnf,sat
uf20-0354.cnf,sat
uf20-0355.cnf,sat
uf20-0356.cnf,sat
uf20-0357.cnf,sat
uf20-0358.cnf,sat
uf20-0359.cnf,sat
uf20-035.cnf,sat
uf20-0360.cnf,sat
uf20-0361.cnf,sat
uf20-0362.cnf,sat
uf20-0363.cnf,sat
uf20-0364.cnf,sat
uf20-0365.cnf,sat
uf20-0366.cnf,sat
uf20-0367.cnf,sat
uf20-0368.cnf,sat
uf20-0369.cnf,sat
uf20-036.cnf,sat
uf20-0370.cnf,sat
uf20-0371.cnf,sat
uf20-0372.cnf,sat
uf20-0373.cnf,sat
uf20-0374.cnf,sat
uf20-0375.cnf,sat
uf20-0376.cnf,sat
uf20-0377.cnf,sat
uf20-0378.cnf,sat
uf20-0379.cnf,sat
uf20-037.cnf,sat
uf20-0380.cnf,sat
uf20-0381.cnf,sat
uf20-0382.cnf,sat
uf20-0383.cnf,sat
uf20-0384.cnf,sat
uf20-0385.cnf,sat
uf20-0386.cnf,sat
uf20-0387.cnf,sat
uf20-0388.cnf,sat
uf20-0389.cnf,sat
uf20-038.cnf,sat
uf20-0390.cnf,sat
uf20-0391.cnf,sat
uf20-0392.cnf,sat
uf20-0393.cnf,sat
uf20-0394.cnf,sat
uf20-0395.cnf,sat
uf20-0396.cnf,sat
uf20-0397.cnf,sat
uf20-0398.cnf,sat
uf20-0399.cnf,sat
uf20-039.cnf,sat
uf20-03.cnf,sat
uf20-0400.cnf,sat
uf20-0401.cnf,sat
uf20-0402.cnf,sat
uf20-0403.cnf,sat
uf20-0404.cnf,sat
uf20-0405.cnf,sat
uf20-0406.cnf,sat
uf20-0407.cnf,sat
uf20-0408.cnf,sat
uf20-0409.cnf,sat
uf20-040.cnf,sat
uf20-0410.cnf,sat
uf20-0411.cnf,sat
uf20-0412.cnf,sat
uf20-0413.cnf,sat
uf20-0414.cnf,sat
uf20-0415.cnf,sat
uf20-0416.cnf,sat
uf20-0417.cnf,sat
uf20-0418.cnf,sat
uf20-0419.cnf,sat
uf20-041.cnf,sat
uf20-0420.cnf,sat
uf20-0421.cnf,sat
uf20-0422.cnf,sat
uf20-0423.cnf,sat
uf20-0424.cnf,sat
uf20-0425.cnf,sat
uf20-0426.cnf,sat
uf20-0427.cnf,sat
uf20-0428.cnf,sat
uf20-0429.cnf,sat
uf20-042.cnf,sat
uf20-0430.cnf,sat
uf20-0431.cnf,sat
uf20-0432.cnf,sat
uf20-0433.cnf,sat
uf20-0434.cnf,sat
uf20-0435.cnf,sat
uf20-0436.cnf,sat
uf20-0437.cnf,sat
uf20-0438.cnf,sat
uf20-0439.cnf,sat
uf20-043.cnf,sat
uf20-0440.cnf,sat
uf20-0441.cnf,sat
uf20-0442.cnf,sat
uf20-0443.cnf,sat
uf20-0444.cnf,sat
uf20-0445.cnf,sat
uf20-0446.cnf,sat
uf20-0447.cnf,sat
uf20-0448.cnf,sat
uf20-0449.cnf,sat
uf20-044.cnf,sat
uf20-0450.cnf,sat
uf20-0451.cnf,sat
uf20-0452.cnf,sat
uf20-0453.cnf,sat
uf20-0454.cnf,sat
uf20-0455.cnf,sat
uf20-0456.cnf,sat
uf20-0457.cnf,sat
uf20-0458.cnf,sat
uf20-0459.cnf,sat
uf20-045.cnf,sat
uf20-0460.cnf,sat
uf20-0461.cnf,sat
uf20-0462.cnf,sat
uf20-0463.cnf,sat
uf20-0464.cnf,sat
uf20-0465.cnf,sat
uf20-0466.cnf,sat
uf20-0467.cnf,sat
uf20-0468.cnf,sat
uf20-0469.cnf,sat
uf20-046.cnf,sat
uf20-0470.cnf,sat
uf20-0471.cnf,sat
uf20-0472.cnf,sat
uf20-0473.cnf,sat
uf20-0474.cnf,sat
uf20-0475.cnf,sat
uf20-0476.cnf,sat
uf20-0477.cnf,sat
uf20-0478.cnf,sat
uf20-0479.cnf,sat
uf20-047.cnf,sat
uf20-0480.cnf,sat
uf20-0481.cnf,sat
uf20-0482.cnf,sat
uf20-0483.cnf,sat
uf20-0484.cnf,sat
uf20-0485.cnf,sat
uf20-0486.cnf,sat
uf20-0487.cnf,sat
uf20-0488.cnf,sat
uf20-0489.cnf,sat
uf20-048.cnf,sat
uf20-0490.cnf,sat
uf20-0491.cnf,sat
uf20-0492.cnf,sat
uf20-0493.cnf,sat
uf20-0494.cnf,sat
uf20-0495.cnf,sat
uf20-0496.cnf,sat
uf20-0497.cnf,sat
uf20-0498.cnf,sat
uf20-0499.cnf,sat
uf20-049.cnf,sat
uf20-04.cnf,sat
uf20-0500.cnf,sat
uf20-0501.cnf,sat
uf20-0502.cnf,sat
uf20-0503.cnf,sat
uf20-0504.cnf,sat
uf20-0505.cnf,sat
uf20-0506.cnf,sat
uf20-0507.cnf,sat
uf20-0508.cnf,sat
uf20-0509.cnf,sat
uf20-050.cnf,sat
uf20-0510.cnf,sat
uf20-0511.cnf,sat
uf20-0512.cnf,sat
uf20-0513.cnf,sat
uf20-0514.cnf,sat
uf20-0515.cnf,sat
uf20-0516.cnf,sat
uf20-0517.cnf,sat
uf20-0518.cnf,sat
uf20-0519.cnf,sat
uf20-051.cnf,sat
uf20-0520.cnf,sat
uf20-0521.cnf,sat
uf20-0522.cnf,sat
uf20-0523.cnf,sat
uf20-0524.cnf,sat
uf20-0525.cnf,sat
uf20-0526.cnf,sat
uf20-0527.cnf,sat
uf20-0528.cnf,sat
uf20-0529.cnf,sat
uf20-052.cnf,sat
uf20-0530.cnf,sat
uf20-0531.cnf,sat
uf20-0532.cnf,sat
uf20-0533.cnf,sat
uf20-0534.cnf,sat
uf20-0535.cnf,sat
uf20-0536.cnf,sat
uf20-0537.cnf,sat
uf20-0538.cnf,sat
uf20-0539.cnf,sat
uf20-053.cnf,sat
uf20-0540.cnf,sat
uf20-0541.cnf,sat
uf20-0542.cnf,sat
uf20-0543.cnf,sat
uf20-0544.cnf,sat
uf20-0545.cnf,sat
uf20-0546.cnf,sat
uf20-0547.cnf,sat
uf20-0548.cnf,sat
uf20-0549.cnf,sat
uf20-054.cnf,sat
uf20-0550.cnf,sat
uf20-0551.cnf,sat
uf20-0552.cnf,sat
uf20-0553.cnf,sat
uf20-0554.cnf,sat
uf20-0555.cnf,sat
uf20-0556.cnf,sat
uf20-0557.cnf,sat
uf20-0558.cnf,sat
uf20-0559.cnf,sat
uf20-055.cnf,sat
uf20-0560.cnf,sat
uf20-0561.cnf,sat
uf20-0562.cnf,sat
uf20-0563.cnf,sat
uf20-0564.cnf,sat
uf20-0565.cnf,sat
uf20-0566.cnf,sat
uf20-0567.cnf,sat
uf20-0568.cnf,sat
uf20-0569.cnf,sat
uf20-056.cnf,sat
uf20-0570.cnf,sat
uf20-0571.cnf,sat
uf20-0572.cnf,sat
uf20-0573.cnf,sat
uf20-0574.cnf,sat
uf20-0575.cnf,sat
uf20-0576.cnf,sat
uf20-0577.cnf,sat
uf20-0578.cnf,sat
uf20-0579.cnf,sat
uf20-057.cnf,sat
uf20-0580.cnf,sat
uf20-0581.cnf,sat
uf20-0582.cnf,sat
uf20-0583.cnf,sat
uf20-0584.cnf,sat
uf20-0585.cnf,sat
uf20-0586.cnf,sat
uf20-0587.cnf,sat
uf20-0588.cnf,sat
uf20-0589.cnf,sat
uf20-058.cnf,sat
uf20-0590.cnf,sat
uf20-0591.cnf,sat
uf20-0592.cnf,sat
uf20-0593.cnf,sat
uf20-0594.cnf,sat
uf20-0595.cnf,sat
uf20-0596.cnf,sat
uf20-0597.cnf,sat
uf20-0598.cnf,sat
uf20-0599.cnf,sat
uf20-059.cnf,sat
uf20-05.cnf,sat
uf20-0600.cnf,sat
uf20-0601.cnf,sat
uf20-0602.cnf,sat
uf20-0603.cnf,sat
uf20-0604.cnf,sat
uf20-0605.cnf,sat
uf20-0606.cnf,sat
uf20-0607.cnf,sat
uf20-0608.cnf,sat
uf20-0609.cnf,sat
uf20-060.cnf,sat
uf20-0610.cnf,sat
uf20-0611.cnf,sat
uf20-0612.cnf,sat
uf20-0613.cnf,sat
uf20-0614.cnf,sat
uf20-0615.cnf,sat
uf20-0616.cnf,sat
uf20-0617.cnf,sat
uf20-0618.cnf,sat
uf20-0619.cnf,sat
uf20-061.cnf,sat
uf20-0620.cnf,sat
uf20-0621.cnf,sat
uf20-0622.cnf,sat
uf20-0623.cnf,sat
uf20-0624.cnf,sat
uf20-0625.cnf,sat
uf20-0626.cnf,sat
uf20-0627.cnf,sat
uf20-0628.cnf,sat
uf20-0629.cnf,sat
uf20-062.cnf,sat
uf20-0630.cnf,sat
uf20-0631.cnf,sat
uf20-0632.cnf,sat
uf20-0633.cnf,sat
uf20-0634.cnf,sat
uf20-0635.cnf,sat
uf20-0636.cnf,sat
uf20-0637.cnf,sat
uf20-0638.cnf,sat
uf20-0639.cnf,sat
uf20-063.cnf,sat
uf20-0640.cnf,sat
uf20-0641.cnf,sat
uf20-0642.cnf,sat
uf20-0643.cnf,sat
uf20-0644.cnf,sat
uf20-0645.cnf,sat
uf20-0646.cnf,sat
uf20-0647.cnf,sat
uf20-0648.cnf,sat
uf20-0649.cnf,sat
uf20-064.cnf,sat
uf20-0650.cnf,sat
uf20-0651.cnf,sat
uf20-0652.cnf,sat
uf20-0653.cnf,sat
uf20-0654.cnf,sat
uf20-0655.cnf,sat
uf20-0656.cnf,sat
uf20-0657.cnf,sat
uf20-0658.cnf,sat
uf20-0659.cnf,sat
uf20-065.cnf,sat
uf20-0660.cnf,sat
uf20-0661.cnf,sat
uf20-0662.cnf,sat
uf20-0663.cnf,sat
uf20-0664.cnf,sat
uf20-0665.cnf,sat
uf20-0666.cnf,sat
uf20-0667.cnf,sat
uf20-0668.cnf,sat
uf20-0669.cnf,sat
uf20-066.cnf,sat
uf20-0670.cnf,sat
uf20-0671.cnf,sat
uf20-0672.cnf,sat
uf20-0673.cnf,sat
uf20-0674.cnf,sat
uf20-0675.cnf,sat
uf20-0676.cnf,sat
uf20-0677.cnf,sat
uf20-0678.cnf,sat
uf20-0679.cnf,sat
uf20-067.cnf,sat
uf20-0680.cnf,sat
uf20-0681.cnf,sat
uf20-0682.cnf,sat
uf20-0683.cnf,sat
uf20-0684.cnf,sat
uf20-0685.cnf,sat
uf20-0686.cnf,sat
uf20-0687.cnf,sat
uf20-0688.cnf,sat
uf20-0689.cnf,sat
uf20-068.cnf,sat
uf20-0690.cnf,sat
uf20-0691.cnf,sat
uf20-0692.cnf,sat
uf20-0693.cnf,sat
uf20-0694.cnf,sat
uf20-0695.cnf,sat
uf20-0696.cnf,sat
uf20-0697.cnf,sat
uf20-0698.cnf,sat
uf20-0699.cnf,sat
uf20-069.cnf,sat
uf20-06.cnf,sat
uf20-0700.cnf,sat
uf20-0701.cnf,sat
uf20-0702.cnf,sat
uf20-0703.cnf,sat
uf20-0704.cnf,sat
uf20-0705.cnf,sat
uf20-0706.cnf,sat
uf20-0707.cnf,sat
uf20-0708.cnf,sat
uf20-0709.cnf,sat
uf20-070.cnf,sat
uf20-0710.cnf,sat
uf20-0711.cnf,sat
uf20-0712.cnf,sat
uf20-0713.cnf,sat
uf20-0714.cnf,sat
uf20-0715.cnf,sat
uf20-0716.cnf,sat
uf20-0717.cnf,sat
uf20-0718.cnf,sat
uf20-0719.cnf,sat
uf20-071.cnf,sat
uf20-0720.cnf,sat
uf20-0721.cnf,sat
uf20-0722.cnf,sat
uf20-0723.cnf,sat
uf20-0724.cnf,sat
uf20-0725.cnf,sat
uf20-0726.cnf,sat
uf20-0727.cnf,sat
uf20-0728.cnf,sat
uf20-0729.cnf,sat
uf20-072.cnf,sat
uf20-0730.cnf,sat
uf20-0731.cnf,sat
uf20-0732.cnf,sat
uf20-0733.cnf,sat
uf20-0734.cnf,sat
uf20-0735.cnf,sat
uf20-0736.cnf,sat
uf20-0737.cnf,sat
uf20-0738.cnf,sat
uf20-0739.cnf,sat
uf20-073.cnf,sat
uf20-0740.cnf,sat
uf20-0741.cnf,sat
uf20-0742.cnf,sat
uf20-0743.cnf,sat
uf20-0744.cnf,sat
uf20-0745.cnf,sat
uf20-0746.cnf,sat
uf20-0747.cnf,sat
uf20-0748.cnf,sat
uf20-0749.cnf,sat
uf20-074.cnf,sat
uf20-0750.cnf,sat
uf20-0751.cnf,sat
uf20-0752.cnf,sat
uf20-0753.cnf,sat
uf20-0754.cnf,sat
uf20-0755.cnf,sat
uf20-0756.cnf,sat
uf20-0757.cnf,sat
uf20-0758.cnf,sat
uf20-0759.cnf,sat
uf20-075.cnf,sat
uf20-0760.cnf,sat
uf20-0761.cnf,sat
uf20-0762.cnf,sat
uf20-0763.cnf,sat
uf20-0764.cnf,sat
uf20-0765.cnf,sat
uf20-0766.cnf,sat
uf20-0767.cnf,sat
uf20-0768.cnf,sat
uf20-0769.cnf,sat
uf20-076.cnf,sat
uf20-0770.cnf,sat
uf20-0771.cnf,sat
uf20-0772.cnf,sat
uf20-0773.cnf,sat
uf20-0774.cnf,sat
uf20-0775.cnf,sat
uf20-0776.cnf,sat
uf20-0777.cnf,sat
uf20-0778.cnf,sat
uf20-0779.cnf,sat
uf20-077.cnf,sat
uf20-0780.cnf,sat
uf20-0781.cnf,sat
uf20-0782.cnf,sat
uf20-0783.cnf,sat
uf20-0784.cnf,sat
uf20-0785.cnf,sat
uf20-0786.cnf,sat
uf20-0787.cnf,sat
uf20-0788.cnf,sat
uf20-0789.cnf,sat
uf20-078.cnf,sat
uf20-0790.cnf,sat
uf20-0791.cnf,sat
uf20-0792.cnf,sat
uf20-0793.cnf,sat
uf20-0794.cnf,sat
uf20-0795.cnf,sat
uf20-0796.cnf,sat
uf20-0797.cnf,sat
uf20-0798.cnf,sat
uf20-0799.cnf,sat
uf20-079.cnf,sat
uf20-07.cnf,sat
uf20-0800.cnf,sat
uf20-0801.cnf,sat
uf20-0802.cnf,sat
uf20-0803.cnf,sat
uf20-0804.cnf,sat
uf20-0805.cnf,sat
uf20-0806.cnf,sat
uf20-0807.cnf,sat
uf20-0808.cnf,sat
uf20-0809.cnf,sat
uf20-080.cnf,sat
uf20-0810.cnf,sat
uf20-0811.cnf,sat
uf20-0812.cnf,sat
uf20-0813.cnf,sat
uf20-0814.cnf,sat
uf20-0815.cnf,sat
uf20-0816.cnf,sat
uf20-0817.cnf,sat
uf20-0818.cnf,sat
uf20-0819.cnf,sat
uf20-081.cnf,sat
uf20-0820.cnf,sat
uf20-0821.cnf,sat
uf20-0822.cnf,sat
uf20-0823.cnf,sat
uf20-0824.cnf,sat
uf20-0825.cnf,sat
uf20-0826.cnf,sat
uf20-0827.cnf,sat
uf20-0828.cnf,sat
uf20-0829.cnf,sat
uf20-082.cnf,sat
uf20-0830.cnf,sat
uf20-0831.cnf,sat
uf20-0832.cnf,sat
uf20-0833.cnf,sat
uf20-0834.cnf,sat
uf20-0835.cnf,sat
uf20-0836.cnf,sat
uf20-0837.cnf,sat
uf20-0838.cnf,sat
uf20-0839.cnf,sat
uf20-083.cnf,sat
uf20-0840.cnf,sat
uf20-0841.cnf,sat
uf20-0842.cnf,sat
uf20-0843.cnf,sat
uf20-0844.cnf,sat
uf20-0845.cnf,sat
uf20-0846.cnf,sat
uf20-0847.cnf,sat
uf20-0848.cnf,sat
uf20-0849.cnf,sat
uf20-084.cnf,sat
uf20-0850.cnf,sat
uf20-0851.cnf,sat
uf20-0852.cnf,sat
uf20-0853.cnf,sat
uf20-0854.cnf,sat
uf20-0855.cnf,sat
uf20-0856.cnf,sat
uf20-0857.cnf,sat
uf20-0858.cnf,sat
uf20-0859.cnf,sat
uf20-085.cnf,sat
uf20-0860.cnf,sat
uf20-0861.cnf,sat
uf20-0862.cnf,sat
uf20-0863.cnf,sat
uf20-0864.cnf,sat
uf20-0865.cnf,sat
uf20-0866.cnf,sat
uf20-0867.cnf,sat
uf20-0868.cnf,sat
uf20-0869.cnf,sat
uf20-086.cnf,sat
uf20-0870.cnf,sat
uf20-0871.cnf,sat
uf20-0872.cnf,sat
uf20-0873.cnf,sat
uf20-0874.cnf,sat
uf20-0875.cnf,sat
uf20-0876.cnf,sat
uf20-0877.cnf,sat
uf20-0878.cnf,sat
uf20-0879.cnf,sat
uf20-087.cnf,sat
uf20-0880.cnf,sat
uf20-0881.cnf,sat
uf20-0882.cnf,sat
uf20-0883.cnf,sat
uf20-0884.cnf,sat
uf20-0885.cnf,sat
uf20-0886.cnf,sat
uf20-0887.cnf,sat
uf20-0888.cnf,sat
uf20-0889.cnf,sat
uf20-088.cnf,sat
uf20-0890.cnf,sat
uf20-0891.cnf,sat
uf20-0892.cnf,sat
uf20-0893.cnf,sat
uf20-0894.cnf,sat
uf20-0895.cnf,sat
uf20-0896.cnf,sat
uf20-0897.cnf,sat
uf20-0898.cnf,sat
uf20-0899.cnf,sat
uf20-089.cnf,sat
uf20-08.cnf,sat
uf20-0900.cnf,sat
uf20-0901.cnf,sat
uf20-0902.cnf,sat
uf20-0903.cnf,sat
uf20-0904.cnf,sat
uf20-0905.cnf,sat
uf20-0906.cnf,sat
uf20-0907.cnf,sat
uf20-0908.cnf,sat
uf20-0909.cnf,sat
uf20-090.cnf,sat
uf20-0910.cnf,sat
uf20-0911.cnf,sat
uf20-0912.cnf,sat
uf20-0913.cnf,sat
uf20-0914.cnf,sat
uf20-0915.cnf,sat
uf20-0916.cnf,sat
uf20-0917.cnf,sat
uf20-0918.cnf,sat
uf20-0919.cnf,sat
uf20-091.cnf,sat
uf20-0920.cnf,sat
uf20-0921.cnf,sat
uf20-0922.cnf,sat
uf20-0923.cnf,sat
uf20-0924.cnf,sat
uf20-0925.cnf,sat
uf20-0926.cnf,sat
uf20-0927.cnf,sat
uf20-0928.cnf,sat
uf20-0929.cnf,sat
uf20-092.cnf,sat
uf20-0930.cnf,sat
uf20-0931.cnf,sat
uf20-0932.cnf,sat
uf20-0933.cnf,sat
uf20-0934.cnf,sat
uf20-0935.cnf,sat
uf20-0936.cnf,sat
uf20-0937.cnf,sat
uf20-0938.cnf,sat
uf20-0939.cnf,sat
uf20-093.cnf,sat
uf20-0940.cnf,sat
uf20-0941.cnf,sat
uf20-0942.cnf,sat
uf20-0943.cnf,sat
uf20-0944.cnf,sat
uf20-0945.cnf,sat
uf20-0946.cnf,sat
uf20-0947.cnf,sat
uf20-0948.cnf,sat
uf20-0949.cnf,sat
uf20-094.cnf,sat
uf20-0950.cnf,sat
uf20-0951.cnf,sat
uf20-0952.cnf,sat
uf20-0953.cnf,sat
uf20-0954.cnf,sat
uf20-0955.cnf,sat
uf20-0956.cnf,sat
uf20-0957.cnf,sat
uf20-0958.cnf,sat
uf20-0959.cnf,sat
uf20-095.cnf,sat
uf20-0960.cnf,sat
uf20-0961.cnf,sat
uf20-0962.cnf,sat
uf20-0963.cnf,sat
uf20-0964.cnf,sat
uf20-0965.cnf,sat
uf20-0966.cnf,sat
uf20-0967.cnf,sat
uf20-0968.cnf,sat
uf20-0969.cnf,sat
uf20-096.cnf,sat
uf20-0970.cnf,sat
uf20-0971.cnf,sat
uf20-0972.cnf,sat
uf20-0973.cnf,sat
uf20-0974.cnf,sat
uf20-0975.cnf,sat
uf20-0976.cnf,sat
uf20-0977.cnf,sat
uf20-0978.cnf,sat
uf20-0979.cnf,sat
uf20-097.cnf,sat
uf20-0980.cnf,sat
uf20-0981.cnf,sat
uf20-0982.cnf,sat
uf20-0983.cnf,sat
uf20-0984.cnf,sat
uf20-0985.cnf,sat
uf20-0986.cnf,sat
uf20-0987.cnf,sat
uf20-0988.cnf,sat
uf20-0989.cnf,sat
uf20-098.cnf,sat
uf20-0990.cnf,sat
uf20-0991.cnf,sat
uf20-0992.cnf,sat
uf20-0993.cnf,sat
uf20-0994.cnf,sat
uf20-0995.cnf,sat
uf20-0996.cnf,sat
uf20-0997.cnf,sat
uf20-0998.cnf,sat
uf20-0999.cnf,sat
uf20-099.cnf,sat
uf20-09.cnf,sat
