problem,solution
uf100-0297.cnf,sat
uf100-0298.cnf,sat
uf100-0299.cnf,sat
uf100-029.cnf,sat
uf100-02.cnf,sat
uf100-0300.cnf,sat
uf100-0301.cnf,sat
uf100-0302.cnf,sat
uf100-0303.cnf,sat
uf100-0304.cnf,sat
uf100-0305.cnf,sat
uf100-0306.cnf,sat
uf100-0307.cnf,sat
uf100-0308.cnf,sat
uf100-0309.cnf,sat
uf100-030.cnf,sat
uf100-0310.cnf,sat
uf100-0311.cnf,sat
uf100-0312.cnf,sat
uf100-0313.cnf,sat
uf100-0314.cnf,sat
uf100-0315.cnf,sat
uf100-0316.cnf,sat
uf100-0317.cnf,sat
uf100-0318.cnf,sat
uf100-0319.cnf,sat
uf100-031.cnf,sat
uf100-0320.cnf,sat
uf100-0321.cnf,sat
uf100-0322.cnf,sat
uf100-0323.cnf,sat
uf100-0324.cnf,sat
uf100-0325.cnf,sat
uf100-0326.cnf,sat
uf100-0327.cnf,sat
uf100-0328.cnf,sat
uf100-0329.cnf,sat
uf100-032.cnf,sat
uf100-0330.cnf,sat
uf100-0331.cnf,sat
uf100-0332.cnf,sat
uf100-0333.cnf,sat
uf100-0334.cnf,sat
uf100-0335.cnf,sat
uf100-0336.cnf,sat
uf100-0337.cnf,sat
uf100-0338.cnf,sat
uf100-0339.cnf,sat
uf100-033.cnf,sat
uf100-0340.cnf,sat
uf100-0341.cnf,sat
uf100-0342.cnf,sat
uf100-0343.cnf,sat
uf100-0344.cnf,sat
uf100-0345.cnf,sat
uf100-0346.cnf,sat
uf100-0347.cnf,sat
uf100-0348.cnf,sat
uf100-0349.cnf,sat
uf100-034.cnf,sat
uf100-0350.cnf,sat
uf100-0351.cnf,sat
uf100-0352.cnf,sat
uf100-0353.cnf,sat
uf100-0354.cnf,sat
uf100-0355.cnf,sat
uf100-0356.cnf,sat
uf100-0357.cnf,sat
uf100-0358.cnf,sat
uf100-0359.cnf,sat
uf100-035.cnf,sat
uf100-0360.cnf,sat
uf100-0361.cnf,sat
uf100-0362.cnf,sat
uf100-0363.cnf,sat
uf100-0364.cnf,sat
uf100-0365.cnf,sat
uf100-0366.cnf,sat
uf100-0367.cnf,sat
uf100-0368.cnf,sat
uf100-0369.cnf,sat
uf100-036.cnf,sat
uf100-0370.cnf,sat
uf100-0371.cnf,sat
uf100-0372.cnf,sat
uf100-0373.cnf,sat
uf100-0374.cnf,sat
uf100-0375.cnf,sat
uf100-0376.cnf,sat
uf100-0377.cnf,sat
uf100-0378.cnf,sat
uf100-0379.cnf,sat
uf100-037.cnf,sat
uf100-0380.cnf,sat
uf100-0381.cnf,sat
uf100-0382.cnf,sat
uf100-0383.cnf,sat
uf100-0384.cnf,sat
uf100-0385.cnf,sat
uf100-0386.cnf,sat
uf100-0387.cnf,sat
uf100-0388.cnf,sat
uf100-0389.cnf,sat
uf100-038.cnf,sat
uf100-0390.cnf,sat
uf100-0391.cnf,sat
uf100-0392.cnf,sat
uf100-0393.cnf,sat
uf100-0394.cnf,sat
uf100-0395.cnf,sat
uf100-0396.cnf,sat
uf100-0397.cnf,sat
uf100-0398.cnf,sat
uf100-0399.cnf,sat
uf100-039.cnf,sat
uf100-03.cnf,sat
uf100-0400.cnf,sat
uf100-0401.cnf,sat
uf100-0402.cnf,sat
uf100-0403.cnf,sat
uf100-0404.cnf,sat
uf100-0405.cnf,sat
uf100-0406.cnf,sat
uf100-0407.cnf,sat
uf100-0408.cnf,sat
uf100-0409.cnf,sat
uf100-040.cnf,sat
uf100-0410.cnf,sat
uf100-0411.cnf,sat
uf100-0412.cnf,sat
uf100-0413.cnf,sat
uf100-0414.cnf,sat
uf100-0415.cnf,sat
uf100-0416.cnf,sat
uf100-0417.cnf,sat
uf100-0418.cnf,sat
uf100-0419.cnf,sat
uf100-041.cnf,sat
uf100-0420.cnf,sat
uf100-0421.cnf,sat
uf100-0422.cnf,sat
uf100-0423.cnf,sat
uf100-0424.cnf,sat
uf100-0425.cnf,sat
uf100-0426.cnf,sat
uf100-0427.cnf,sat
uf100-0428.cnf,sat
uf100-0429.cnf,sat
uf100-042.cnf,sat
uf100-0430.cnf,sat
uf100-0431.cnf,sat
uf100-0432.cnf,sat
uf100-0433.cnf,sat
uf100-0434.cnf,sat
uf100-0435.cnf,sat
uf100-0436.cnf,sat
uf100-0437.cnf,sat
uf100-0438.cnf,sat
uf100-0439.cnf,sat
uf100-043.cnf,sat
uf100-0440.cnf,sat
uf100-0441.cnf,sat
uf100-0442.cnf,sat
uf100-0443.cnf,sat
uf100-0444.cnf,sat
uf100-0445.cnf,sat
uf100-0446.cnf,sat
uf100-0447.cnf,sat
uf100-0448.cnf,sat
uf100-0449.cnf,sat
uf100-044.cnf,sat
uf100-0450.cnf,sat
uf100-0451.cnf,sat
uf100-0452.cnf,sat
uf100-0453.cnf,sat
uf100-0454.cnf,sat
uf100-0455.cnf,sat
uf100-0456.cnf,sat
uf100-0457.cnf,sat
uf100-0458.cnf,sat
uf100-0459.cnf,sat
uf100-045.cnf,sat
uf100-0460.cnf,sat
uf100-0461.cnf,sat
uf100-0462.cnf,sat
uf100-0463.cnf,sat
uf100-0464.cnf,sat
uf100-0465.cnf,sat
uf100-0466.cnf,sat
uf100-0467.cnf,sat
uf100-0468.cnf,sat
uf100-0469.cnf,sat
uf100-046.cnf,sat
uf100-0470.cnf,sat
uf100-0471.cnf,sat
uf100-0472.cnf,sat
uf100-0473.cnf,sat
uf100-0474.cnf,sat
uf100-0475.cnf,sat
uf100-0476.cnf,sat
uf100-0477.cnf,sat
uf100-0478.cnf,sat
uf100-0479.cnf,sat
uf100-047.cnf,sat
uf100-0480.cnf,sat
uf100-0481.cnf,sat
uf100-0482.cnf,sat
uf100-0483.cnf,sat
uf100-0484.cnf,sat
uf100-0485.cnf,sat
uf100-0486.cnf,sat
uf100-0487.cnf,sat
uf100-0488.cnf,sat
uf100-0489.cnf,sat
uf100-048.cnf,sat
uf100-0490.cnf,sat
uf100-0491.cnf,sat
uf100-0492.cnf,sat
uf100-0493.cnf,sat
uf100-0494.cnf,sat
uf100-0495.cnf,sat
uf100-0496.cnf,sat
uf100-0497.cnf,sat
uf100-0498.cnf,sat
uf100-0499.cnf,sat
uf100-049.cnf,sat
uf100-04.cnf,sat
uf100-0500.cnf,sat
uf100-0501.cnf,sat
uf100-0502.cnf,sat
uf100-0503.cnf,sat
uf100-0504.cnf,sat
uf100-0505.cnf,sat
uf100-0506.cnf,sat
uf100-0507.cnf,sat
uf100-0508.cnf,sat
uf100-0509.cnf,sat
uf100-050.cnf,sat
uf100-0510.cnf,sat
uf100-0511.cnf,sat
uf100-0512.cnf,sat
uf100-0513.cnf,sat
uf100-0514.cnf,sat
uf100-0515.cnf,sat
uf100-0516.cnf,sat
uf100-0517.cnf,sat
uf100-0518.cnf,sat
uf100-0519.cnf,sat
uf100-051.cnf,sat
uf100-0520.cnf,sat
uf100-0521.cnf,sat
uf100-0522.cnf,sat
uf100-0523.cnf,sat
uf100-0524.cnf,sat
uf100-0525.cnf,sat
uf100-0526.cnf,sat
uf100-0527.cnf,sat
uf100-0528.cnf,sat
uf100-0529.cnf,sat
uf100-052.cnf,sat
uf100-0530.cnf,sat
uf100-0531.cnf,sat
uf100-0532.cnf,sat
uf100-0533.cnf,sat
uf100-0534.cnf,sat
uf100-0535.cnf,sat
uf100-0536.cnf,sat
uf100-0537.cnf,sat
uf100-0538.cnf,sat
uf100-0539.cnf,sat
uf100-053.cnf,sat
uf100-0540.cnf,sat
uf100-0541.cnf,sat
uf100-0542.cnf,sat
uf100-0543.cnf,sat
uf100-0544.cnf,sat
uf100-0545.cnf,sat
uf100-0546.cnf,sat
uf100-0547.cnf,sat
uf100-0548.cnf,sat
uf100-0549.cnf,sat
uf100-054.cnf,sat
uf100-0550.cnf,sat
uf100-0551.cnf,sat
uf100-0552.cnf,sat
uf100-0553.cnf,sat
uf100-0554.cnf,sat
uf100-0555.cnf,sat
uf100-0556.cnf,sat
uf100-0557.cnf,sat
uf100-0558.cnf,sat
uf100-0559.cnf,sat
uf100-055.cnf,sat
uf100-0560.cnf,sat
uf100-0561.cnf,sat
uf100-0562.cnf,sat
uf100-0563.cnf,sat
uf100-0564.cnf,sat
uf100-0565.cnf,sat
uf100-0566.cnf,sat
uf100-0567.cnf,sat
uf100-0568.cnf,sat
uf100-0569.cnf,sat
uf100-056.cnf,sat
uf100-0570.cnf,sat
uf100-0571.cnf,sat
uf100-0572.cnf,sat
uf100-0573.cnf,sat
uf100-0574.cnf,sat
uf100-0575.cnf,sat
uf100-0576.cnf,sat
uf100-0577.cnf,sat
uf100-0578.cnf,sat
uf100-0579.cnf,sat
uf100-057.cnf,sat
uf100-0580.cnf,sat
uf100-0581.cnf,sat
uf100-0582.cnf,sat
uf100-0583.cnf,sat
uf100-0584.cnf,sat
uf100-0585.cnf,sat
uf100-0586.cnf,sat
uf100-0587.cnf,sat
uf100-0588.cnf,sat
uf100-0589.cnf,sat
uf100-058.cnf,sat
uf100-0590.cnf,sat
uf100-0591.cnf,sat
uf100-0592.cnf,sat
uf100-0593.cnf,sat
uf100-0594.cnf,sat
uf100-0595.cnf,sat
uf100-0596.cnf,sat
uf100-0597.cnf,sat
uf100-0598.cnf,sat
uf100-0599.cnf,sat
uf100-059.cnf,sat
uf100-05.cnf,sat
uf100-0600.cnf,sat
uf100-0601.cnf,sat
uf100-0602.cnf,sat
uf100-0603.cnf,sat
uf100-0604.cnf,sat
uf100-0605.cnf,sat
uf100-0606.cnf,sat
uf100-0607.cnf,sat
uf100-0608.cnf,sat
uf100-0609.cnf,sat
uf100-060.cnf,sat
uf100-0610.cnf,sat
uf100-0611.cnf,sat
uf100-0612.cnf,sat
uf100-0613.cnf,sat
uf100-0614.cnf,sat
uf100-0615.cnf,sat
uf100-0616.cnf,sat
uf100-0617.cnf,sat
uf100-0618.cnf,sat
uf100-0619.cnf,sat
uf100-061.cnf,sat
uf100-0620.cnf,sat
uf100-0621.cnf,sat
uf100-0622.cnf,sat
uf100-0623.cnf,sat
uf100-0624.cnf,sat
uf100-0625.cnf,sat
uf100-0626.cnf,sat
uf100-0627.cnf,sat
uf100-0628.cnf,sat
uf100-0629.cnf,sat
uf100-062.cnf,sat
uf100-0630.cnf,sat
uf100-0631.cnf,sat
uf100-0632.cnf,sat
uf100-0633.cnf,sat
uf100-0634.cnf,sat
uf100-0635.cnf,sat
uf100-0636.cnf,sat
uf100-0637.cnf,sat
uf100-0638.cnf,sat
uf100-0639.cnf,sat
uf100-063.cnf,sat
uf100-0640.cnf,sat
uf100-0641.cnf,sat
uf100-0642.cnf,sat
uf100-0643.cnf,sat
uf100-0644.cnf,sat
uf100-0645.cnf,sat
uf100-0646.cnf,sat
uf100-0647.cnf,sat
uf100-0648.cnf,sat
uf100-0649.cnf,sat
uf100-064.cnf,sat
uf100-0650.cnf,sat
uf100-0651.cnf,sat
uf100-0652.cnf,sat
uf100-0653.cnf,sat
uf100-0654.cnf,sat
uf100-0655.cnf,sat
uf100-0656.cnf,sat
uf100-0657.cnf,sat
uf100-0658.cnf,sat
uf100-0659.cnf,sat
uf100-065.cnf,sat
uf100-0660.cnf,sat
uf100-0661.cnf,sat
uf100-0662.cnf,sat
uf100-0663.cnf,sat
uf100-0664.cnf,sat
uf100-0665.cnf,sat
uf100-0666.cnf,sat
uf100-0667.cnf,sat
uf100-0668.cnf,sat
uf100-0669.cnf,sat
uf100-066.cnf,sat
uf100-0670.cnf,sat
uf100-0671.cnf,sat
uf100-0672.cnf,sat
uf100-0673.cnf,sat
uf100-0674.cnf,sat
uf100-0675.cnf,sat
uf100-0676.cnf,sat
uf100-0677.cnf,sat
uf100-0678.cnf,sat
uf100-0679.cnf,sat
uf100-067.cnf,sat
uf100-0680.cnf,sat
uf100-0681.cnf,sat
uf100-0682.cnf,sat
uf100-0683.cnf,sat
uf100-0684.cnf,sat
uf100-0685.cnf,sat
uf100-0686.cnf,sat
uf100-0687.cnf,sat
uf100-0688.cnf,sat
uf100-0689.cnf,sat
uf100-068.cnf,sat
uf100-0690.cnf,sat
uf100-0691.cnf,sat
uf100-0692.cnf,sat
uf100-0693.cnf,sat
uf100-0694.cnf,sat
uf100-0695.cnf,sat
uf100-0696.cnf,sat
uf100-0697.cnf,sat
uf100-0698.cnf,sat
uf100-0699.cnf,sat
uf100-069.cnf,sat
uf100-06.cnf,sat
uf100-0700.cnf,sat
uf100-0701.cnf,sat
uf100-0702.cnf,sat
uf100-0703.cnf,sat
uf100-0704.cnf,sat
uf100-0705.cnf,sat
uf100-0706.cnf,sat
uf100-0707.cnf,sat
uf100-0708.cnf,sat
uf100-0709.cnf,sat
uf100-070.cnf,sat
uf100-0710.cnf,sat
uf100-0711.cnf,sat
uf100-0712.cnf,sat
uf100-0713.cnf,sat
uf100-0714.cnf,sat
uf100-0715.cnf,sat
uf100-0716.cnf,sat
uf100-0717.cnf,sat
uf100-0718.cnf,sat
uf100-0719.cnf,sat
uf100-071.cnf,sat
uf100-0720.cnf,sat
uf100-0721.cnf,sat
uf100-0722.cnf,sat
uf100-0723.cnf,sat
uf100-0724.cnf,sat
uf100-0725.cnf,sat
uf100-0726.cnf,sat
uf100-0727.cnf,sat
uf100-0728.cnf,sat
uf100-0729.cnf,sat
uf100-072.cnf,sat
uf100-0730.cnf,sat
uf100-0731.cnf,sat
uf100-0732.cnf,sat
uf100-0733.cnf,sat
uf100-0734.cnf,sat
uf100-0735.cnf,sat
uf100-0736.cnf,sat
uf100-0737.cnf,sat
uf100-0738.cnf,sat
uf100-0739.cnf,sat
uf100-073.cnf,sat
uf100-0740.cnf,sat
uf100-0741.cnf,sat
uf100-0742.cnf,sat
uf100-0743.cnf,sat
uf100-0744.cnf,sat
uf100-0745.cnf,sat
uf100-0746.cnf,sat
uf100-0747.cnf,sat
uf100-0748.cnf,sat
uf100-0749.cnf,sat
uf100-074.cnf,sat
uf100-0750.cnf,sat
uf100-0751.cnf,sat
uf100-0752.cnf,sat
uf100-0753.cnf,sat
uf100-0754.cnf,sat
uf100-0755.cnf,sat
uf100-0756.cnf,sat
uf100-0757.cnf,sat
uf100-0758.cnf,sat
uf100-0759.cnf,sat
uf100-075.cnf,sat
uf100-0760.cnf,sat
uf100-0761.cnf,sat
uf100-0762.cnf,sat
uf100-0763.cnf,sat
uf100-0764.cnf,sat
uf100-0765.cnf,sat
uf100-0766.cnf,sat
uf100-0767.cnf,sat
uf100-0768.cnf,sat
uf100-0769.cnf,sat
uf100-076.cnf,sat
uf100-0770.cnf,sat
uf100-0771.cnf,sat
uf100-0772.cnf,sat
uf100-0773.cnf,sat
uf100-0774.cnf,sat
uf100-0775.cnf,sat
uf100-0776.cnf,sat
uf100-0777.cnf,sat
uf100-0778.cnf,sat
uf100-0779.cnf,sat
uf100-077.cnf,sat
uf100-0780.cnf,sat
uf100-0781.cnf,sat
uf100-0782.cnf,sat
uf100-0783.cnf,sat
uf100-0784.cnf,sat
uf100-0785.cnf,sat
uf100-0786.cnf,sat
uf100-0787.cnf,sat
uf100-0788.cnf,sat
uf100-0789.cnf,sat
uf100-078.cnf,sat
uf100-0790.cnf,sat
uf100-0791.cnf,sat
uf100-0792.cnf,sat
uf100-0793.cnf,sat
uf100-0794.cnf,sat
uf100-0795.cnf,sat
uf100-0796.cnf,sat
uf100-0797.cnf,sat
uf100-0798.cnf,sat
uf100-0799.cnf,sat
uf100-079.cnf,sat
uf100-07.cnf,sat
uf100-0800.cnf,sat
uf100-0801.cnf,sat
uf100-0802.cnf,sat
uf100-0803.cnf,sat
uf100-0804.cnf,sat
uf100-0805.cnf,sat
uf100-0806.cnf,sat
uf100-0807.cnf,sat
uf100-0808.cnf,sat
uf100-0809.cnf,sat
uf100-080.cnf,sat
uf100-0810.cnf,sat
uf100-0811.cnf,sat
uf100-0812.cnf,sat
uf100-0813.cnf,sat
uf100-0814.cnf,sat
uf100-0815.cnf,sat
uf100-0816.cnf,sat
uf100-0817.cnf,sat
uf100-0818.cnf,sat
uf100-0819.cnf,sat
uf100-081.cnf,sat
uf100-0820.cnf,sat
uf100-0821.cnf,sat
uf100-0822.cnf,sat
uf100-0823.cnf,sat
uf100-0824.cnf,sat
uf100-0825.cnf,sat
uf100-0826.cnf,sat
uf100-0827.cnf,sat
uf100-0828.cnf,sat
uf100-0829.cnf,sat
uf100-082.cnf,sat
uf100-0830.cnf,sat
uf100-0831.cnf,sat
uf100-0832.cnf,sat
uf100-0833.cnf,sat
uf100-0834.cnf,sat
uf100-0835.cnf,sat
uf100-0836.cnf,sat
uf100-0837.cnf,sat
uf100-0838.cnf,sat
uf100-0839.cnf,sat
uf100-083.cnf,sat
uf100-0840.cnf,sat
uf100-0841.cnf,sat
uf100-0842.cnf,sat
uf100-0843.cnf,sat
uf100-0844.cnf,sat
uf100-0845.cnf,sat
uf100-0846.cnf,sat
uf100-0847.cnf,sat
uf100-0848.cnf,sat
uf100-0849.cnf,sat
uf100-084.cnf,sat
uf100-0850.cnf,sat
uf100-0851.cnf,sat
uf100-0852.cnf,sat
uf100-0853.cnf,sat
uf100-0854.cnf,sat
uf100-0855.cnf,sat
uf100-0856.cnf,sat
uf100-0857.cnf,sat
uf100-0858.cnf,sat
uf100-0859.cnf,sat
uf100-085.cnf,sat
uf100-0860.cnf,sat
uf100-0861.cnf,sat
uf100-0862.cnf,sat
uf100-0863.cnf,sat
uf100-0864.cnf,sat
uf100-0865.cnf,sat
uf100-0866.cnf,sat
uf100-0867.cnf,sat
uf100-0868.cnf,sat
uf100-0869.cnf,sat
uf100-086.cnf,sat
uf100-0870.cnf,sat
uf100-0871.cnf,sat
uf100-0872.cnf,sat
uf100-0873.cnf,sat
uf100-0874.cnf,sat
uf100-0875.cnf,sat
uf100-0876.cnf,sat
uf100-0877.cnf,sat
uf100-0878.cnf,sat
uf100-0879.cnf,sat
uf100-087.cnf,sat
uf100-0880.cnf,sat
uf100-0881.cnf,sat
uf100-0882.cnf,sat
uf100-0883.cnf,sat
uf100-0884.cnf,sat
uf100-0885.cnf,sat
uf100-0886.cnf,sat
uf100-0887.cnf,sat
uf100-0888.cnf,sat
uf100-0889.cnf,sat
uf100-088.cnf,sat
uf100-0890.cnf,sat
uf100-0891.cnf,sat
uf100-0892.cnf,sat
uf100-0893.cnf,sat
uf100-0894.cnf,sat
uf100-0895.cnf,sat
uf100-0896.cnf,sat
uf100-0897.cnf,sat
uf100-0898.cnf,sat
uf100-0899.cnf,sat
uf100-089.cnf,sat
uf100-08.cnf,sat
uf100-0900.cnf,sat
uf100-0901.cnf,sat
uf100-0902.cnf,sat
uf100-0903.cnf,sat
uf100-0904.cnf,sat
uf100-0905.cnf,sat
uf100-0906.cnf,sat
uf100-0907.cnf,sat
uf100-0908.cnf,sat
uf100-0909.cnf,sat
uf100-090.cnf,sat
uf100-0910.cnf,sat
uf100-0911.cnf,sat
uf100-0912.cnf,sat
uf100-0913.cnf,sat
uf100-0914.cnf,sat
uf100-0915.cnf,sat
uf100-0916.cnf,sat
uf100-0917.cnf,sat
uf100-0918.cnf,sat
uf100-0919.cnf,sat
uf100-091.cnf,sat
uf100-0920.cnf,sat
uf100-0921.cnf,sat
uf100-0922.cnf,sat
uf100-0923.cnf,sat
uf100-0924.cnf,sat
uf100-0925.cnf,sat
uf100-0926.cnf,sat
uf100-0927.cnf,sat
uf100-0928.cnf,sat
uf100-0929.cnf,sat
uf100-092.cnf,sat
uf100-0930.cnf,sat
uf100-0931.cnf,sat
uf100-0932.cnf,sat
uf100-0933.cnf,sat
uf100-0934.cnf,sat
uf100-0935.cnf,sat
uf100-0936.cnf,sat
uf100-0937.cnf,sat
uf100-0938.cnf,sat
uf100-0939.cnf,sat
uf100-093.cnf,sat
uf100-0940.cnf,sat
uf100-0941.cnf,sat
uf100-0942.cnf,sat
uf100-0943.cnf,sat
uf100-0944.cnf,sat
uf100-0945.cnf,sat
uf100-0946.cnf,sat
uf100-0947.cnf,sat
uf100-0948.cnf,sat
uf100-0949.cnf,sat
uf100-094.cnf,sat
uf100-0950.cnf,sat
uf100-0951.cnf,sat
uf100-0952.cnf,sat
uf100-0953.cnf,sat
uf100-0954.cnf,sat
uf100-0955.cnf,sat
uf100-0956.cnf,sat
uf100-0957.cnf,sat
uf100-0958.cnf,sat
uf100-0959.cnf,sat
uf100-095.cnf,sat
uf100-0960.cnf,sat
uf100-0961.cnf,sat
uf100-0962.cnf,sat
uf100-0963.cnf,sat
uf100-0964.cnf,sat
uf100-0965.cnf,sat
uf100-0966.cnf,sat
uf100-0967.cnf,sat
uf100-0968.cnf,sat
uf100-0969.cnf,sat
uf100-096.cnf,sat
uf100-0970.cnf,sat
uf100-0971.cnf,sat
uf100-0972.cnf,sat
uf100-0973.cnf,sat
uf100-0974.cnf,sat
uf100-0975.cnf,sat
uf100-0976.cnf,sat
uf100-0977.cnf,sat
uf100-0978.cnf,sat
uf100-0979.cnf,sat
uf100-097.cnf,sat
uf100-0980.cnf,sat
uf100-0981.cnf,sat
uf100-0982.cnf,sat
uf100-0983.cnf,sat
uf100-0984.cnf,sat
uf100-0985.cnf,sat
uf100-0986.cnf,sat
uf100-0987.cnf,sat
uf100-0988.cnf,sat
uf100-0989.cnf,sat
uf100-098.cnf,sat
uf100-0990.cnf,sat
uf100-0991.cnf,sat
uf100-0992.cnf,sat
uf100-0993.cnf,sat
uf100-0994.cnf,sat
uf100-0995.cnf,sat
uf100-0996.cnf,sat
uf100-0997.cnf,sat
uf100-0998.cnf,sat
uf100-0999.cnf,sat
uf100-099.cnf,sat
uf100-09.cnf,sat
