problem,solution
uuf100-045.cnf,unsat
uuf100-0460.cnf,unsat
uuf100-0461.cnf,unsat
uuf100-0462.cnf,unsat
uuf100-0463.cnf,unsat
uuf100-0464.cnf,unsat
uuf100-0465.cnf,unsat
uuf100-0466.cnf,unsat
uuf100-0467.cnf,unsat
uuf100-0468.cnf,unsat
uuf100-0469.cnf,unsat
uuf100-046.cnf,unsat
uuf100-0470.cnf,unsat
uuf100-0471.cnf,unsat
uuf100-0472.cnf,unsat
uuf100-0473.cnf,unsat
uuf100-0474.cnf,unsat
uuf100-0475.cnf,unsat
uuf100-0476.cnf,unsat
uuf100-0477.cnf,unsat
uuf100-0478.cnf,unsat
uuf100-0479.cnf,unsat
uuf100-047.cnf,unsat
uuf100-0480.cnf,unsat
uuf100-0481.cnf,unsat
uuf100-0482.cnf,unsat
uuf100-0483.cnf,unsat
uuf100-0484.cnf,unsat
uuf100-0485.cnf,unsat
uuf100-0486.cnf,unsat
uuf100-0487.cnf,unsat
uuf100-0488.cnf,unsat
uuf100-0489.cnf,unsat
uuf100-048.cnf,unsat
uuf100-0490.cnf,unsat
uuf100-0491.cnf,unsat
uuf100-0492.cnf,unsat
uuf100-0493.cnf,unsat
uuf100-0494.cnf,unsat
uuf100-0495.cnf,unsat
uuf100-0496.cnf,unsat
uuf100-0497.cnf,unsat
uuf100-0498.cnf,unsat
uuf100-0499.cnf,unsat
uuf100-049.cnf,unsat
uuf100-04.cnf,unsat
uuf100-0500.cnf,unsat
uuf100-0501.cnf,unsat
uuf100-0502.cnf,unsat
uuf100-0503.cnf,unsat
uuf100-0504.cnf,unsat
uuf100-0505.cnf,unsat
uuf100-0506.cnf,unsat
uuf100-0507.cnf,unsat
uuf100-0508.cnf,unsat
uuf100-0509.cnf,unsat
uuf100-050.cnf,unsat
uuf100-0510.cnf,unsat
uuf100-0511.cnf,unsat
uuf100-0512.cnf,unsat
uuf100-0513.cnf,unsat
uuf100-0514.cnf,unsat
uuf100-0515.cnf,unsat
uuf100-0516.cnf,unsat
uuf100-0517.cnf,unsat
uuf100-0518.cnf,unsat
uuf100-0519.cnf,unsat
uuf100-051.cnf,unsat
uuf100-0520.cnf,unsat
uuf100-0521.cnf,unsat
uuf100-0522.cnf,unsat
uuf100-0523.cnf,unsat
uuf100-0524.cnf,unsat
uuf100-0525.cnf,unsat
uuf100-0526.cnf,unsat
uuf100-0527.cnf,unsat
uuf100-0528.cnf,unsat
uuf100-0529.cnf,unsat
uuf100-052.cnf,unsat
uuf100-0530.cnf,unsat
uuf100-0531.cnf,unsat
uuf100-0532.cnf,unsat
uuf100-0533.cnf,unsat
uuf100-0534.cnf,unsat
uuf100-0535.cnf,unsat
uuf100-0536.cnf,unsat
uuf100-0537.cnf,unsat
uuf100-0538.cnf,unsat
uuf100-0539.cnf,unsat
uuf100-053.cnf,unsat
uuf100-0540.cnf,unsat
uuf100-0541.cnf,unsat
uuf100-0542.cnf,unsat
uuf100-0543.cnf,unsat
uuf100-0544.cnf,unsat
uuf100-0545.cnf,unsat
uuf100-0546.cnf,unsat
uuf100-0547.cnf,unsat
uuf100-0548.cnf,unsat
uuf100-0549.cnf,unsat
uuf100-054.cnf,unsat
uuf100-0550.cnf,unsat
uuf100-0551.cnf,unsat
uuf100-0552.cnf,unsat
uuf100-0553.cnf,unsat
uuf100-0554.cnf,unsat
uuf100-0555.cnf,unsat
uuf100-0556.cnf,unsat
uuf100-0557.cnf,unsat
uuf100-0558.cnf,unsat
uuf100-0559.cnf,unsat
uuf100-055.cnf,unsat
uuf100-0560.cnf,unsat
uuf100-0561.cnf,unsat
uuf100-0562.cnf,unsat
uuf100-0563.cnf,unsat
uuf100-0564.cnf,unsat
uuf100-0565.cnf,unsat
uuf100-0566.cnf,unsat
uuf100-0567.cnf,unsat
uuf100-0568.cnf,unsat
uuf100-0569.cnf,unsat
uuf100-056.cnf,unsat
uuf100-0570.cnf,unsat
uuf100-0571.cnf,unsat
uuf100-0572.cnf,unsat
uuf100-0573.cnf,unsat
uuf100-0574.cnf,unsat
uuf100-0575.cnf,unsat
uuf100-0576.cnf,unsat
uuf100-0577.cnf,unsat
uuf100-0578.cnf,unsat
uuf100-0579.cnf,unsat
uuf100-057.cnf,unsat
uuf100-0580.cnf,unsat
uuf100-0581.cnf,unsat
uuf100-0582.cnf,unsat
uuf100-0583.cnf,unsat
uuf100-0584.cnf,unsat
uuf100-0585.cnf,unsat
uuf100-0586.cnf,unsat
uuf100-0587.cnf,unsat
uuf100-0588.cnf,unsat
uuf100-0589.cnf,unsat
uuf100-058.cnf,unsat
uuf100-0590.cnf,unsat
uuf100-0591.cnf,unsat
uuf100-0592.cnf,unsat
uuf100-0593.cnf,unsat
uuf100-0594.cnf,unsat
uuf100-0595.cnf,unsat
uuf100-0596.cnf,unsat
uuf100-0597.cnf,unsat
uuf100-0598.cnf,unsat
uuf100-0599.cnf,unsat
uuf100-059.cnf,unsat
uuf100-05.cnf,unsat
uuf100-0600.cnf,unsat
uuf100-0601.cnf,unsat
uuf100-0602.cnf,unsat
uuf100-0603.cnf,unsat
uuf100-0604.cnf,unsat
uuf100-0605.cnf,unsat
uuf100-0606.cnf,unsat
uuf100-0607.cnf,unsat
uuf100-0608.cnf,unsat
uuf100-0609.cnf,unsat
uuf100-060.cnf,unsat
uuf100-0610.cnf,unsat
uuf100-0611.cnf,unsat
uuf100-0612.cnf,unsat
uuf100-0613.cnf,unsat
uuf100-0614.cnf,unsat
uuf100-0615.cnf,unsat
uuf100-0616.cnf,unsat
uuf100-0617.cnf,unsat
uuf100-0618.cnf,unsat
uuf100-0619.cnf,unsat
uuf100-061.cnf,unsat
uuf100-0620.cnf,unsat
uuf100-0621.cnf,unsat
uuf100-0622.cnf,unsat
uuf100-0623.cnf,unsat
uuf100-0624.cnf,unsat
uuf100-0625.cnf,unsat
uuf100-0626.cnf,unsat
uuf100-0627.cnf,unsat
uuf100-0628.cnf,unsat
uuf100-0629.cnf,unsat
uuf100-062.cnf,unsat
uuf100-0630.cnf,unsat
uuf100-0631.cnf,unsat
uuf100-0632.cnf,unsat
uuf100-0633.cnf,unsat
uuf100-0634.cnf,unsat
uuf100-0635.cnf,unsat
uuf100-0636.cnf,unsat
uuf100-0637.cnf,unsat
uuf100-0638.cnf,unsat
uuf100-0639.cnf,unsat
uuf100-063.cnf,unsat
uuf100-0640.cnf,unsat
uuf100-0641.cnf,unsat
uuf100-0642.cnf,unsat
uuf100-0643.cnf,unsat
uuf100-0644.cnf,unsat
uuf100-0645.cnf,unsat
uuf100-0646.cnf,unsat
uuf100-0647.cnf,unsat
uuf100-0648.cnf,unsat
uuf100-0649.cnf,unsat
uuf100-064.cnf,unsat
uuf100-0650.cnf,unsat
uuf100-0651.cnf,unsat
uuf100-0652.cnf,unsat
uuf100-0653.cnf,unsat
uuf100-0654.cnf,unsat
uuf100-0655.cnf,unsat
uuf100-0656.cnf,unsat
uuf100-0657.cnf,unsat
uuf100-0658.cnf,unsat
uuf100-0659.cnf,unsat
uuf100-065.cnf,unsat
uuf100-0660.cnf,unsat
uuf100-0661.cnf,unsat
uuf100-0662.cnf,unsat
uuf100-0663.cnf,unsat
uuf100-0664.cnf,unsat
uuf100-0665.cnf,unsat
uuf100-0666.cnf,unsat
uuf100-0667.cnf,unsat
uuf100-0668.cnf,unsat
uuf100-0669.cnf,unsat
uuf100-066.cnf,unsat
uuf100-0670.cnf,unsat
uuf100-0671.cnf,unsat
uuf100-0672.cnf,unsat
uuf100-0673.cnf,unsat
uuf100-0674.cnf,unsat
uuf100-0675.cnf,unsat
uuf100-0676.cnf,unsat
uuf100-0677.cnf,unsat
uuf100-0678.cnf,unsat
uuf100-0679.cnf,unsat
uuf100-067.cnf,unsat
uuf100-0680.cnf,unsat
uuf100-0681.cnf,unsat
uuf100-0682.cnf,unsat
uuf100-0683.cnf,unsat
uuf100-0684.cnf,unsat
uuf100-0685.cnf,unsat
uuf100-0686.cnf,unsat
uuf100-0687.cnf,unsat
uuf100-0688.cnf,unsat
uuf100-0689.cnf,unsat
uuf100-068.cnf,unsat
uuf100-0690.cnf,unsat
uuf100-0691.cnf,unsat
uuf100-0692.cnf,unsat
uuf100-0693.cnf,unsat
uuf100-0694.cnf,unsat
uuf100-0695.cnf,unsat
uuf100-0696.cnf,unsat
uuf100-0697.cnf,unsat
uuf100-0698.cnf,unsat
uuf100-0699.cnf,unsat
uuf100-069.cnf,unsat
uuf100-06.cnf,unsat
uuf100-0700.cnf,unsat
uuf100-0701.cnf,unsat
uuf100-0702.cnf,unsat
uuf100-0703.cnf,unsat
uuf100-0704.cnf,unsat
uuf100-0705.cnf,unsat
uuf100-0706.cnf,unsat
uuf100-0707.cnf,unsat
uuf100-0708.cnf,unsat
uuf100-0709.cnf,unsat
uuf100-070.cnf,unsat
uuf100-0710.cnf,unsat
uuf100-0711.cnf,unsat
uuf100-0712.cnf,unsat
uuf100-0713.cnf,unsat
uuf100-0714.cnf,unsat
uuf100-0715.cnf,unsat
uuf100-0716.cnf,unsat
uuf100-0717.cnf,unsat
uuf100-0718.cnf,unsat
uuf100-0719.cnf,unsat
uuf100-071.cnf,unsat
uuf100-0720.cnf,unsat
uuf100-0721.cnf,unsat
uuf100-0722.cnf,unsat
uuf100-0723.cnf,unsat
uuf100-0724.cnf,unsat
uuf100-0725.cnf,unsat
uuf100-0726.cnf,unsat
uuf100-0727.cnf,unsat
uuf100-0728.cnf,unsat
uuf100-0729.cnf,unsat
uuf100-072.cnf,unsat
uuf100-0730.cnf,unsat
uuf100-0731.cnf,unsat
uuf100-0732.cnf,unsat
uuf100-0733.cnf,unsat
uuf100-0734.cnf,unsat
uuf100-0735.cnf,unsat
uuf100-0736.cnf,unsat
uuf100-0737.cnf,unsat
uuf100-0738.cnf,unsat
uuf100-0739.cnf,unsat
uuf100-073.cnf,unsat
uuf100-0740.cnf,unsat
uuf100-0741.cnf,unsat
uuf100-0742.cnf,unsat
uuf100-0743.cnf,unsat
uuf100-0744.cnf,unsat
uuf100-0745.cnf,unsat
uuf100-0746.cnf,unsat
uuf100-0747.cnf,unsat
uuf100-0748.cnf,unsat
uuf100-0749.cnf,unsat
uuf100-074.cnf,unsat
uuf100-0750.cnf,unsat
uuf100-0751.cnf,unsat
uuf100-0752.cnf,unsat
uuf100-0753.cnf,unsat
uuf100-0754.cnf,unsat
uuf100-0755.cnf,unsat
uuf100-0756.cnf,unsat
uuf100-0757.cnf,unsat
uuf100-0758.cnf,unsat
uuf100-0759.cnf,unsat
uuf100-075.cnf,unsat
uuf100-0760.cnf,unsat
uuf100-0761.cnf,unsat
uuf100-0762.cnf,unsat
uuf100-0763.cnf,unsat
uuf100-0764.cnf,unsat
uuf100-0765.cnf,unsat
uuf100-0766.cnf,unsat
uuf100-0767.cnf,unsat
uuf100-0768.cnf,unsat
uuf100-0769.cnf,unsat
uuf100-076.cnf,unsat
uuf100-0770.cnf,unsat
uuf100-0771.cnf,unsat
uuf100-0772.cnf,unsat
uuf100-0773.cnf,unsat
uuf100-0774.cnf,unsat
uuf100-0775.cnf,unsat
uuf100-0776.cnf,unsat
uuf100-0777.cnf,unsat
uuf100-0778.cnf,unsat
uuf100-0779.cnf,unsat
uuf100-077.cnf,unsat
uuf100-0780.cnf,unsat
uuf100-0781.cnf,unsat
uuf100-0782.cnf,unsat
uuf100-0783.cnf,unsat
uuf100-0784.cnf,unsat
uuf100-0785.cnf,unsat
uuf100-0786.cnf,unsat
uuf100-0787.cnf,unsat
uuf100-0788.cnf,unsat
uuf100-0789.cnf,unsat
uuf100-078.cnf,unsat
uuf100-0790.cnf,unsat
uuf100-0791.cnf,unsat
uuf100-0792.cnf,unsat
uuf100-0793.cnf,unsat
uuf100-0794.cnf,unsat
uuf100-0795.cnf,unsat
uuf100-0796.cnf,unsat
uuf100-0797.cnf,unsat
uuf100-0798.cnf,unsat
uuf100-0799.cnf,unsat
uuf100-079.cnf,unsat
uuf100-07.cnf,unsat
uuf100-0800.cnf,unsat
uuf100-0801.cnf,unsat
uuf100-0802.cnf,unsat
uuf100-0803.cnf,unsat
uuf100-0804.cnf,unsat
uuf100-0805.cnf,unsat
uuf100-0806.cnf,unsat
uuf100-0807.cnf,unsat
uuf100-0808.cnf,unsat
uuf100-0809.cnf,unsat
uuf100-080.cnf,unsat
uuf100-0810.cnf,unsat
uuf100-0811.cnf,unsat
uuf100-0812.cnf,unsat
uuf100-0813.cnf,unsat
uuf100-0814.cnf,unsat
uuf100-0815.cnf,unsat
uuf100-0816.cnf,unsat
uuf100-0817.cnf,unsat
uuf100-0818.cnf,unsat
uuf100-0819.cnf,unsat
uuf100-081.cnf,unsat
uuf100-0820.cnf,unsat
uuf100-0821.cnf,unsat
uuf100-0822.cnf,unsat
uuf100-0823.cnf,unsat
uuf100-0824.cnf,unsat
uuf100-0825.cnf,unsat
uuf100-0826.cnf,unsat
uuf100-0827.cnf,unsat
uuf100-0828.cnf,unsat
uuf100-0829.cnf,unsat
uuf100-082.cnf,unsat
uuf100-0830.cnf,unsat
uuf100-0831.cnf,unsat
uuf100-0832.cnf,unsat
uuf100-0833.cnf,unsat
uuf100-0834.cnf,unsat
uuf100-0835.cnf,unsat
uuf100-0836.cnf,unsat
uuf100-0837.cnf,unsat
uuf100-0838.cnf,unsat
uuf100-0839.cnf,unsat
uuf100-083.cnf,unsat
uuf100-0840.cnf,unsat
uuf100-0841.cnf,unsat
uuf100-0842.cnf,unsat
uuf100-0843.cnf,unsat
uuf100-0844.cnf,unsat
uuf100-0845.cnf,unsat
uuf100-0846.cnf,unsat
uuf100-0847.cnf,unsat
uuf100-0848.cnf,unsat
uuf100-0849.cnf,unsat
uuf100-084.cnf,unsat
uuf100-0850.cnf,unsat
uuf100-0851.cnf,unsat
uuf100-0852.cnf,unsat
uuf100-0853.cnf,unsat
uuf100-0854.cnf,unsat
uuf100-0855.cnf,unsat
uuf100-0856.cnf,unsat
uuf100-0857.cnf,unsat
uuf100-0858.cnf,unsat
uuf100-0859.cnf,unsat
uuf100-085.cnf,unsat
uuf100-0860.cnf,unsat
uuf100-0861.cnf,unsat
uuf100-0862.cnf,unsat
uuf100-0863.cnf,unsat
uuf100-0864.cnf,unsat
uuf100-0865.cnf,unsat
uuf100-0866.cnf,unsat
uuf100-0867.cnf,unsat
uuf100-0868.cnf,unsat
uuf100-0869.cnf,unsat
uuf100-086.cnf,unsat
uuf100-0870.cnf,unsat
uuf100-0871.cnf,unsat
uuf100-0872.cnf,unsat
uuf100-0873.cnf,unsat
uuf100-0874.cnf,unsat
uuf100-0875.cnf,unsat
uuf100-0876.cnf,unsat
uuf100-0877.cnf,unsat
uuf100-0878.cnf,unsat
uuf100-0879.cnf,unsat
uuf100-087.cnf,unsat
uuf100-0880.cnf,unsat
uuf100-0881.cnf,unsat
uuf100-0882.cnf,unsat
uuf100-0883.cnf,unsat
uuf100-0884.cnf,unsat
uuf100-0885.cnf,unsat
uuf100-0886.cnf,unsat
uuf100-0887.cnf,unsat
uuf100-0888.cnf,unsat
uuf100-0889.cnf,unsat
uuf100-088.cnf,unsat
uuf100-0890.cnf,unsat
uuf100-0891.cnf,unsat
